name,phone,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1,26.1,27.1,28.1,29.1,30.1,31.1,32.1,33.1,34.1,35.1,36.1,37.1,38.1,39.1,40.1,41.1,42.1,43.1,44.1,45.1,46.1,47.1,48.1,49.1,50.1,51.1,52.1,53.1,54.1,55.1,56.1,57.1,58.1,59.1,60.1,61.1,62.1,63.1,64.1,65.1,66.1,67.1,68.1,69.1,70.1,71.1,72.1,73.1,74.1,75.1,76.1,77.1,78.1,79.1,80.1,81.1,82.1,83.1,84.1,85.1,86.1,87.1,88.1,89.1,90.1,91.1,92.1,93.1,94.1,95.1,96.1,97.1,98.1,99.1,100.1,101.1,102.1,103.1,104.1,105.1,106.1,107.1,108.1,109.1,110.1,111.1,112.1,113.1,114.1,115.1,116.1,117.1,118.1,119.1,120.1,121.1,122.1,123.1,124.1,125.1,126.1,127.1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
dummy_name,dummy_phone,1.8386912145410588,-0.35957853648137583,-0.08317247317867986,1.0126550322257708,0.7321495455973831,1.1191243510014668,-0.6177639533590905,0.856942990336701,0.09797296495689406,-1.4167006228901473,0.7671310345503805,0.4364258801458635,1.3191572179332944,1.4624513444773393,-0.05237882997380407,-0.35026965522158143,-0.3416811594264453,0.0480742013294961,0.8634885735138528,0.003939591195325616,0.871366003953385,-0.3443884073084399,0.3540922261595685,0.07555864195810624,1.5630497327966864,-1.3692530625048511,0.8456684185071829,-0.11161097505425006,1.085005446973667,-1.7772663456402271,0.5694619763636587,-0.915674056224572,0.05190260703113165,-0.9317755346136066,-0.5242844161025606,0.9439862223741556,-0.9748981601992468,1.1251422258139372,0.7821014883984391,-0.2270467414471959,-0.8234053683902248,1.1545113553838429,0.1641410293087109,0.9058818589183752,-0.4676705624327315,-0.6339595798478295,0.5074610792121682,-0.1883923695095968,-0.2410606355291985,-1.5999192985108048,-0.5650258605861406,-2.1375969681596865,-1.0965116509077115,0.7216210953396357,0.985694839530038,0.6824307509901159,-0.24376930994556875,-0.5483105823434953,-0.02156424865486549,0.5100501750970909,-0.8714566682810274,-0.3970950639426111,0.06632651070142705,0.5090894228644333,0.1951409038167504,-0.4190759153632563,0.7743478548721572,-0.27493417388442626,0.15696005946841,0.4358182355608257,-0.31283042030143104,-0.8052255540548129,1.8092549663716744,-0.2672046114966382,-0.2675442977307685,-0.0382026346279236,-0.08234443918641135,-0.3135367001351734,0.6714279481814899,-0.7307941246216513,-0.7237320202821532,0.4244044066905708,1.098261622375923,-0.9606330923773592,-1.2363299155205254,0.704289239513062,-0.7435587538802679,0.07059241747361049,-0.9788275606516652,-0.4406628052806332,-1.518127030284479,2.6130947534850506,-0.4525078242950003,0.0695212382561035,-0.3534498986306452,-0.8156749589426593,1.263820234986339,-0.8792232361780002,-0.0703376837059389,-0.5526237900519513,0.27960108945645745,-1.139142373624224,-0.012972494666722362,0.689129751211344,0.9997542538866456,-0.7437180697000906,1.4935051767130556,-0.3635906463727389,0.6770188987384274,-2.1072382280717457,-0.7654751000454788,1.4311453191340888,-0.6638279017970304,-0.10541515143927822,-0.7566176424883575,-1.4153159675159968,-0.66678949119873,-0.6492000879889253,-0.6289228335006213,-0.7425561035591713,0.8767397953796195,0.7935799409029246,-0.5869857583154114,-1.7082328050057631,-0.4708542630490362,0.7433577594525029,-0.14799028705828182,-1.1079758273926266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Tan,0172182988,0.052557736635208,0.16398757696152,0.023991858586669,0.020371682941914,-0.081719145178795,0.25980508327484003,-0.074611879885197,0.073313839733601,-0.11185573786497,-0.047170873731375004,0.074820451438427,-0.022921070456505,0.014842243865132,-0.14772109687328,-0.023108487948775003,-0.019869470968843003,-0.04969652742147401,0.043236371129751,-0.0042614135891199,-0.061236876994371,0.14481501281261,-0.024537153542042,0.072077125310898,0.016172762960196,0.081444963812828,-0.15777000784873998,0.022867720574141,-0.084385216236115,-0.033104658126831006,0.019242756068707,0.06109619140625,-0.21415668725967,-0.0046921730972826,0.062933541834354,0.026565369218588,-0.032826475799084,-0.037883535027504,-0.090286500751972,0.029771516099572,0.037526685744524,-0.075700655579567,-0.099983140826225,0.047023940831422986,0.06811349838972099,-0.045957494527102,-0.1389739215374,0.1045560464263,-0.08300177007913599,-0.19140084087849,0.13566748797894002,0.14149151742458,0.017549362033606002,-0.065204866230488,0.067581005394459,-0.059898890554905,0.026997903361917003,0.047761023044586,-0.020664324983954,0.011637456715107,-0.1199521496892,-0.05243070051074,0.015038940124213997,0.08586151152849203,-0.19474034011364005,0.07592590898275399,-0.097044199705124,-0.0037877149879932,-0.055762458592653004,-0.15036572515965,0.1334158629179,0.017820723354816003,0.039253558963537,-0.083887629210949,-0.097400583326817,0.010870192199945,0.0005805545952171098,-0.0077478494495153,0.0027966592460871,-0.011398473754525,0.16148853302002,-0.12569442391396002,-0.131991147995,0.11571282148361,0.071223519742489,-0.095586039125919,0.11513964831829,-0.018825612962246,-0.10514037311077,0.02388615347445,0.040578048676252,-0.067297056317329,-0.19291689991951,-0.076827108860016,0.050008367747068,-0.032693225890398,-0.062120195478201,-0.02078397013247,0.1226896122098,-0.14348368346691,0.06442032009363201,-0.010463970713317,0.13190330564976,-0.061323206871748,0.06793786585330999,0.072937726974487,0.065463304519653,0.039413392543793,0.082322001457214,-0.099838279187679,-0.1006852388382,-0.06916273385286299,-0.044788379222155,0.022226726636291,0.031748730689287005,0.046717680990696,0.042201858013868,-0.0014680720632896,0.07224321365356401,0.08619361370801899,0.13382363319397,0.00034639707882889,-0.1344235688448,-0.0028034276328981,-0.049122497439384,0.17477644979954002,0.013254577293991996,0.17382596433163006,0.083041802048683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anne Hathaway,0123456789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052052438259125,-0.10629869252442999,-0.017036275938153,-0.10543736070395,0.10007188469172001,0.033474691212177,-0.027383064851164998,0.0099066365510225,0.1333887130022,-0.087597459554672,0.058968730270862996,0.071114979684353,0.065896987915039,0.017037583515048003,-0.17151246964931,0.01896458119154,-0.14612153172493,0.17606337368487998,-0.22358891367911998,0.00070745294215158,0.22044423222542003,-0.052144180983305,0.07593940943479499,0.10515955835580999,-0.046104822307825,-0.09016849100589801,0.049181904643774005,-0.038308277726173,-0.014009925536811,0.013399508781731,-0.0033824529964477,-0.14093798398972002,0.0074315783567727,0.026388658210634998,-0.011251915246248,0.0062384805642068,-0.14891965687275,-0.014653427526355,-0.080680795013905,0.029151221737266,0.017691059038042998,0.057404689490795,-0.074014917016029,0.10998433083296001,-0.05011322721839,-0.17160326242447,-0.065554834902287,0.045314516872168,0.022936290130018997,0.038847286254168,-0.11264728754758999,-0.13416807353497,-0.07562714070081701,0.0086999898776412,-0.042017728090286005,0.052124682813882994,0.024192698299884997,0.11268580704927002,-0.10245980322361,-0.033330019563437,0.023295041173697004,0.036746595054865,0.14930629730225,0.14740210771561,-0.043498314917088,-0.082922033965588,-0.10614737123250999,0.12474846839905002,0.03654078766703601,0.10237517207861001,0.058614689856768,0.0067819869145751,0.03216974437236799,-0.15771859884262,-0.040636479854584004,0.05562278628349299,-0.07335655391216299,-0.0019156556809321,-0.061102338135242004,-0.074060164391994,-0.031047048047185,0.08350890129804599,0.027490375563502003,0.046777240931988,-0.19853587448597,0.13299562036991,0.10969176888466001,0.076362162828445,-0.029710287228227,-0.024978771805763,0.064714945852757,-0.12027852982283,-0.022909997031092998,-0.04705215990543401,0.003063058713451,-0.024786964058876,-0.26053285598755,0.031242029741406004,-0.015879673883318998,0.043299853801727003,0.12287512421608,-0.11749713122845,-0.027703294530511,-0.019060730934143,0.14843690395355,0.0009471497614868,-0.09543510526418698,-0.0086886463686824,-0.067097380757332,-0.08581045269966099,-0.014408497139812,0.027156822383404,0.01967965066433,0.084303706884384,0.0010302283335477,0.16095693409443,-0.071069858968258,0.09502165764570199,-0.0032450885046273,0.08223629742860801,-0.017616437748075003,-0.010307178832591,-0.14058673381804998,-0.017654402181506,-0.15666325390339003,0.09496056288480802,-0.15106898546219,0.060369573533535004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Statham,0123456789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0061309202574193,-0.017395868897438,0.11839982122183,0.00068980199284852,-0.029592074453831,0.02922422811389,-0.085906393826008,-0.017544595524669,-0.024999363347888,-0.15208280086517,0.048563189804554,-0.12073238939047,0.016881054267287,0.10372449457645,0.18705552816391,-0.058293685317039,0.034581147134304,-0.073583580553532,-0.028637800365686,-0.015368163585663,-0.040009461343288,0.030485214665532,0.10431363433599,-0.14679548144341,0.030556438490748,-0.052134588360786,-0.096732012927532,-0.038906842470169,-0.084711462259293,-0.15867790579796,0.17355586588383,-0.021680369973183,0.037801340222359,-0.010128132998943,0.05285681784153,0.16993282735348,-0.037239376455545,0.094673216342926,-0.016460185870528,0.030723931267858,0.022678431123495,0.067710354924202,-0.18887485563755,-0.053601156920195,-0.040845304727554,0.20428323745728,-0.063919588923454,-0.037486460059881,-0.10655883699656,-0.075705364346504,-0.20997667312622,0.035485487431288,0.072307705879211,-0.040481638163328,-0.18908371031284,-0.038996737450361,-0.041700899600983,-0.0046527157537639,-0.026201074942946,0.074968323111534,-0.091925397515297,0.11203992366791,-0.075187243521214,-0.045046105980873,0.072933413088322,0.058530583977699,0.10238676518202,0.16850060224533,0.0067707183770835,0.053896933794022,0.15470620989799,-0.05853034555912,0.01174746081233,-0.12024465203285,0.038914922624826,0.01284936722368,-0.16980014741421,-0.15362343192101,-0.033485680818558,0.11116881668568,-0.10480576008558,-0.076033756136894,-0.088404759764671,-0.078688077628613,-0.10432014614344,0.069768875837326,0.020639136433601,-0.12142325937748,-0.22682552039623,-0.027519647032022,0.10249445587397,-0.01169060356915,0.092577390372753,0.011340005323291,-0.037027217447758,-0.020038176327944,-0.0025973997544497,-0.037809025496244,-0.062289476394653,0.020633727312088,-0.11215169727802,0.0051427036523819,-0.04740708693862,-0.062565289437771,0.010778876021504,0.066277407109737,0.057830203324556,0.05006343498826,0.096903048455715,-0.049000307917595,-0.026537761092186,-0.061138659715652,-0.078204795718193,-0.031129457056522,0.0266452729702,0.019446097314358,-0.17943905293941,-0.062069315463305,0.077200338244438,0.047474958002567,-0.020582191646099,-0.030095342546701,-0.1160119920969,0.15099573135376,0.2011022567749,-0.060354590415955,0.069191314280033,0.015562502667308
